user_id,total_orders,avg_days_between_orders,avg_basket_size,reorder_rate_pct,total_items_purchased,segment
114687,14,18.23,14.64,39.02,205,1
114688,63,4.29,10.22,71.12,644,3
114689,3,17.5,19.33,20.69,58,1
114690,7,23.5,20.86,43.84,146,1
114691,22,14.81,14.68,69.97,323,1
114692,17,16.88,5.35,57.14,91,0
114693,14,6.62,5.21,28.77,73,0
114694,16,11.0,2.0,68.75,32,0
114695,50,7.24,3.3,75.76,165,3
114696,6,22.8,11.5,33.33,69,2
114697,8,29.57,21.0,35.12,168,1
114698,84,4.37,11.26,71.88,946,3
114699,3,5.0,6.67,20.0,20,0
114700,29,9.11,8.14,62.29,236,0
114701,50,7.31,13.76,71.95,688,3
114702,25,8.42,4.48,75.0,112,0
114703,7,13.67,9.71,23.53,68,2
114704,30,10.03,14.77,73.81,443,3
114705,8,12.14,14.13,59.29,113,1
114706,3,15.0,9.0,3.7,27,2
114707,3,13.5,16.0,29.17,48,1
114708,18,14.18,6.94,64.0,125,0
114709,33,7.44,5.36,52.54,177,0
114710,3,30.0,1.67,20.0,5,2
114711,83,4.34,9.18,66.93,762,3
114712,3,26.5,6.67,5.0,20,2
114713,5,18.0,22.0,45.45,110,1
114714,3,12.0,16.0,10.42,48,1
114715,43,7.05,11.72,73.81,504,3
114716,8,17.57,12.63,29.7,101,2
114717,7,26.0,17.57,30.08,123,1
114718,12,9.0,18.33,49.55,220,1
114719,4,21.67,20.0,20.0,80,1
114720,43,8.55,21.63,71.18,930,3
114721,3,17.5,8.33,4.0,25,2
114722,13,10.92,6.92,45.56,90,0
114723,3,19.5,8.67,3.85,26,2
114724,11,13.3,14.45,33.33,159,1
114725,5,11.25,4.4,9.09,22,2
114726,7,16.0,8.57,36.67,60,0
114727,5,26.25,5.4,11.11,27,2
114728,3,5.0,4.0,16.67,12,0
114729,11,12.6,4.18,67.39,46,0
114730,10,4.67,25.5,58.82,255,1
114731,4,17.0,6.25,12.0,25,2
114732,25,7.63,4.92,48.78,123,0
114733,5,10.75,4.6,43.48,23,0
114734,16,15.6,14.56,40.34,233,1
114735,17,13.13,5.47,59.14,93,0
114736,9,18.63,8.89,48.75,80,0
114737,8,8.57,11.88,57.89,95,0
114738,8,18.0,13.75,39.09,110,1
114739,9,24.63,3.56,50.0,32,2
114740,11,16.6,11.91,15.27,131,2
114741,7,21.83,6.0,30.95,42,2
114742,14,8.69,9.5,39.1,133,0
114743,33,10.88,9.09,49.67,300,0
114744,3,30.0,6.33,10.53,19,2
114745,57,6.36,4.16,44.73,237,3
114746,55,6.59,12.56,82.49,691,3
114747,75,4.8,4.69,73.58,352,3
114748,64,4.51,5.38,87.5,344,3
114749,27,13.38,18.67,71.23,504,1
114750,6,4.8,13.67,45.12,82,0
114751,99,2.55,9.61,87.7,951,3
114752,4,11.67,12.25,30.61,49,0
114753,4,16.33,13.0,7.69,52,2
114754,89,2.77,8.6,74.12,765,3
114755,29,5.64,9.55,51.62,277,0
114756,12,9.0,11.5,44.93,138,0
114757,4,15.33,3.25,61.54,13,0
114758,3,30.0,20.0,23.33,60,1
114759,3,22.0,3.0,11.11,9,2
114760,3,18.5,3.67,0.0,11,2
114761,45,5.11,15.29,77.18,688,3
114762,3,8.0,10.33,9.68,31,0
114763,4,21.67,17.0,29.41,68,1
114764,16,19.6,3.69,57.63,59,0
114765,9,15.38,3.67,27.27,33,2
114766,16,13.6,8.0,46.88,128,0
114767,7,21.83,10.0,30.0,70,2
114768,7,12.83,8.86,24.19,62,0
114769,3,30.0,7.0,4.76,21,2
114770,32,7.23,5.16,57.58,165,0
114771,4,11.0,11.75,10.64,47,2
114772,15,7.43,12.2,72.68,183,0
114773,7,30.0,2.29,50.0,16,2
114774,7,7.0,9.71,25.0,68,0
114775,11,6.0,12.27,53.33,135,0
114776,43,6.9,11.49,61.34,494,3
114777,4,5.0,18.75,6.67,75,1
114778,9,23.0,17.0,43.79,153,1
114779,4,30.0,29.25,31.62,117,1
114780,18,13.06,14.67,70.08,264,1
114781,9,10.75,4.67,14.29,42,0
114782,9,16.25,2.78,44.0,25,0
114783,66,5.57,6.39,81.04,422,3
114784,18,12.76,10.44,39.89,188,0
114785,16,4.4,4.81,42.86,77,0
114786,9,14.63,7.89,25.35,71,2
114787,26,11.44,7.31,65.26,190,0
114788,10,16.78,15.8,36.71,158,1
114789,3,30.0,15.67,19.15,47,2
114790,10,20.33,7.4,48.65,74,2
114791,10,21.56,12.7,51.97,127,1
114792,6,20.4,5.33,46.88,32,2
114793,3,7.0,17.33,23.08,52,1
114794,21,13.05,14.43,50.83,303,1
114795,11,10.0,17.82,64.29,196,1
114796,43,7.79,22.21,76.54,955,3
114797,4,25.0,13.0,28.85,52,2
114798,7,15.83,7.43,28.85,52,2
114799,52,6.57,10.94,64.15,569,3
114800,9,21.5,11.22,35.64,101,2
114801,8,23.86,16.13,40.31,129,1
114802,12,20.73,8.33,28.0,100,2
114803,3,16.5,8.0,0.0,24,2
114804,35,10.26,13.23,77.97,463,3
114805,3,14.0,12.33,21.62,37,2
114806,17,11.25,8.35,57.75,142,0
114807,29,11.0,10.03,56.01,291,0
114808,7,15.83,19.29,52.59,135,1
114809,8,9.0,11.38,37.36,91,0
114810,8,12.29,10.0,71.25,80,0
114811,63,5.76,6.51,81.46,410,3
114812,14,20.0,2.71,39.47,38,2
114813,6,19.4,2.17,38.46,13,2
114814,4,11.67,11.75,34.04,47,0
114815,4,26.33,6.0,41.67,24,2
114816,9,22.0,4.67,26.19,42,2
114817,12,16.45,19.67,46.19,236,1
114818,26,8.88,18.08,59.15,470,1
114819,8,19.29,13.63,20.18,109,2
114820,5,18.25,8.4,52.38,42,0
114821,4,8.33,2.0,12.5,8,0
114822,12,5.0,5.5,30.3,66,0
114823,5,12.25,14.8,45.95,74,1
114824,24,3.22,8.63,37.2,207,0
114825,4,25.33,3.25,0.0,13,2
114826,8,6.0,11.63,30.11,93,0
114827,3,21.0,9.67,31.03,29,2
114828,41,8.68,5.22,48.13,214,3
114829,9,23.0,11.67,29.52,105,2
114830,4,24.0,2.25,11.11,9,2
114831,5,25.75,14.8,20.27,74,2
114832,9,22.38,16.33,38.78,147,1
114833,6,13.0,23.0,21.01,138,1
114834,3,30.0,4.33,0.0,13,2
114835,99,2.44,5.0,64.85,495,3
114836,6,20.8,12.17,41.1,73,2
114837,11,17.8,36.73,64.85,404,1
114838,7,19.17,7.43,42.31,52,2
114839,51,7.08,5.14,93.51,262,3
114840,3,18.0,1.33,0.0,4,2
114841,10,13.56,21.2,51.89,212,1
114842,15,14.21,8.2,52.85,123,0
114843,4,18.33,6.75,33.33,27,2
114844,32,4.71,12.78,60.39,409,3
114845,6,12.0,6.33,15.79,38,2
114846,33,9.0,18.55,74.51,612,3
114847,14,17.0,11.21,35.67,157,0
114848,27,12.88,11.07,62.88,299,0
114849,95,3.84,8.94,77.5,849,3
114850,8,14.86,1.75,21.43,14,2
114851,38,9.62,12.97,65.31,493,3
114852,4,23.0,1.0,50.0,4,2
114853,3,30.0,12.0,50.0,36,2
114854,35,7.26,6.43,65.33,225,3
114855,9,25.88,8.56,40.26,77,2
114856,9,16.38,11.44,48.54,103,0
114857,34,9.85,17.09,74.7,581,3
114858,17,10.13,23.0,57.03,391,1
114859,13,12.33,16.08,55.5,209,1
114860,5,6.75,8.6,6.98,43,0
114861,31,9.7,5.84,74.03,181,3
114862,3,26.5,8.33,28.0,25,2
114863,14,10.38,3.93,20.0,55,0
114864,15,12.79,8.4,26.19,126,0
114865,4,16.67,15.5,50.0,62,1
114866,3,22.0,4.67,14.29,14,2
114867,5,8.5,4.2,33.33,21,0
114868,38,8.46,6.29,59.0,239,3
114869,29,11.0,7.38,59.35,214,0
114870,3,30.0,1.33,25.0,4,2
114871,6,17.2,10.83,18.46,65,2
114872,3,18.0,7.67,8.7,23,2
114873,18,14.94,10.11,41.76,182,0
114874,20,14.21,11.65,67.38,233,0
114875,10,20.56,5.7,26.32,57,2
114876,4,7.67,8.5,23.53,34,0
114877,8,5.86,9.75,20.51,78,0
114878,9,23.25,21.0,42.33,189,1
114879,3,4.0,4.67,7.14,14,0
114880,9,16.75,13.0,43.59,117,1
114881,46,5.91,8.15,61.87,375,3
114882,5,24.75,12.2,21.31,61,2
114883,39,7.13,8.79,42.86,343,3
114884,41,8.75,4.2,86.63,172,3
114885,7,10.5,3.29,30.43,23,0
114886,10,8.56,8.7,44.83,87,0
114887,12,26.45,3.58,51.16,43,2
114888,11,17.4,11.64,38.28,128,0
114889,5,22.5,11.8,10.17,59,2
114890,3,30.0,7.67,4.35,23,2
114891,3,29.5,7.67,8.7,23,2
114892,8,23.71,4.5,69.44,36,0
114893,14,17.54,6.21,34.48,87,2
114894,4,29.67,2.0,37.5,8,2
114895,6,17.4,6.83,31.71,41,2
114896,3,26.5,26.33,45.57,79,1
114897,17,20.75,4.88,91.57,83,0
114898,8,5.29,4.25,50.0,34,0
114899,8,12.71,17.13,44.53,137,1
114900,30,7.34,13.77,69.98,413,3
114901,20,14.26,5.95,67.23,119,0
114902,33,11.0,8.79,76.55,290,3
114903,9,19.38,7.0,61.9,63,0
114904,7,23.67,13.86,31.96,97,2
114905,11,20.9,1.64,50.0,18,2
114906,7,25.0,6.57,17.39,46,2
114907,3,22.5,39.33,36.44,118,1
114908,47,7.39,10.51,68.42,494,3
114909,6,20.2,7.5,28.89,45,2
114910,12,16.09,7.08,20.0,85,2
114911,9,25.75,13.11,45.76,118,2
114912,3,3.5,12.67,10.53,38,0
114913,6,24.2,4.83,6.9,29,2
114914,31,10.97,5.23,43.21,162,0
114915,3,9.5,8.33,28.0,25,0
114916,40,9.15,23.15,75.59,926,3
114917,25,12.88,6.88,62.79,172,0
114918,45,7.91,7.09,64.58,319,3
114919,51,7.18,8.37,86.89,427,3
114920,5,6.25,2.2,0.0,11,0
114921,12,20.91,19.33,38.79,232,1
114922,23,12.82,8.13,49.73,187,0
114923,14,10.23,23.71,59.04,332,1
114924,4,24.67,11.0,15.91,44,2
114925,37,8.81,3.54,77.86,131,3
114926,37,9.44,19.81,79.95,733,3
114927,8,24.29,7.63,32.79,61,2
114928,16,7.93,7.13,69.3,114,0
114929,5,29.75,22.6,45.13,113,1
114930,5,22.0,3.4,47.06,17,2
114931,13,16.67,6.38,53.01,83,0
114932,6,21.6,20.5,31.71,123,1
114933,7,22.0,8.29,24.14,58,2
114934,4,9.0,12.5,18.0,50,0
114935,61,5.58,8.18,61.72,499,3
114936,3,18.0,12.0,8.33,36,2
114937,5,19.25,8.6,6.98,43,2
114938,20,14.26,8.5,50.0,170,0
114939,9,18.25,6.11,38.18,55,2
114940,3,22.0,8.0,8.33,24,2
114941,6,15.0,6.5,38.46,39,0
114942,4,14.67,17.25,42.03,69,1
114943,9,27.38,2.44,36.36,22,2
114944,16,10.53,4.81,16.88,77,0
114945,7,27.33,24.29,44.12,170,1
114946,3,30.0,37.0,24.32,111,1
114947,20,15.84,5.75,33.91,115,0
114948,63,5.39,13.05,82.73,822,3
114949,5,26.75,12.6,46.03,63,2
114950,16,15.0,20.25,49.07,324,1
114951,20,12.53,4.9,78.57,98,0
114952,5,20.75,8.6,32.56,43,2
114953,11,7.4,24.09,53.58,265,1
114954,16,8.13,14.13,55.31,226,0
114955,11,10.9,3.0,51.52,33,0
114956,14,6.31,12.93,55.25,181,0
114957,13,15.25,14.92,54.12,194,1
114958,99,3.59,11.07,74.73,1096,3
114959,10,23.56,10.6,25.47,106,2
114960,9,18.75,10.89,36.73,98,2
114961,16,8.27,8.81,57.45,141,0
114962,4,6.67,3.75,6.67,15,0
114963,45,8.05,16.09,65.33,724,3
114964,4,25.0,5.25,4.76,21,2
114965,5,11.75,15.2,15.79,76,1
114966,20,10.21,16.6,66.27,332,1
114967,3,25.0,2.67,62.5,8,2
114968,3,20.0,2.67,37.5,8,2
114969,6,10.6,14.5,40.23,87,1
114970,36,10.0,21.0,66.93,756,1
114971,10,17.89,18.3,31.69,183,1
114972,7,25.83,2.86,65.0,20,2
114973,3,21.0,2.33,28.57,7,2
114974,10,20.44,10.0,38.0,100,2
114975,28,10.56,16.64,65.45,466,1
114976,5,28.25,4.0,65.0,20,2
114977,16,14.2,12.75,50.49,204,0
114978,7,23.33,19.29,33.33,135,1
114979,41,8.97,8.34,50.29,342,3
114980,6,22.0,13.5,44.44,81,1
114981,11,12.5,17.36,54.97,191,1
114982,15,17.79,12.47,52.41,187,1
114983,7,3.33,3.29,26.09,23,0
114984,40,7.72,8.28,62.54,331,3
114985,16,15.73,5.44,66.67,87,0
114986,5,17.25,2.6,61.54,13,0
114987,7,19.0,13.71,34.38,96,2
114988,4,21.33,6.75,18.52,27,2
114989,4,26.67,10.25,2.44,41,2
114990,59,6.12,17.29,70.2,1020,3
114991,10,19.22,12.1,31.4,121,2
114992,7,7.0,29.43,59.71,206,1
114993,5,12.5,7.0,14.29,35,2
114994,23,13.36,15.22,59.71,350,1
114995,19,15.89,7.68,19.18,146,2
114996,59,6.1,9.25,75.46,546,3
114997,3,27.0,9.0,3.7,27,2
114998,22,15.9,13.14,54.67,289,1
114999,4,20.67,4.25,23.53,17,2
115000,16,5.73,9.81,61.15,157,0
115001,14,11.92,5.5,53.25,77,0
115002,4,11.33,2.25,44.44,9,0
115003,3,27.0,6.67,25.0,20,2
115004,7,10.83,13.57,44.21,95,0
115005,12,13.18,8.08,34.02,97,0
115006,10,15.67,10.1,44.55,101,0
115007,3,17.5,15.33,10.87,46,2
115008,18,14.41,14.72,54.72,265,1
115009,4,10.33,16.5,28.79,66,1
115010,44,8.07,10.07,50.56,443,3
115011,4,3.33,6.0,16.67,24,0
115012,4,16.33,4.25,17.65,17,2
115013,48,7.28,19.29,78.4,926,3
115014,7,26.5,7.43,53.85,52,2
115015,6,16.0,9.0,40.74,54,0
115016,16,16.47,15.5,64.92,248,1
115017,7,13.17,10.86,57.89,76,0
115018,11,20.7,16.09,35.03,177,1
115019,12,22.73,13.58,58.9,163,1
115020,17,14.56,23.35,62.97,397,1
115021,9,25.5,5.22,31.91,47,2
115022,13,17.42,4.15,44.44,54,0
115023,11,15.1,4.45,24.49,49,2
115024,7,25.5,5.57,61.54,39,2
115025,12,9.73,1.5,33.33,18,0
115026,6,25.0,5.67,50.0,34,2
115027,10,12.89,2.1,76.19,21,0
115028,3,13.0,5.0,13.33,15,2
115029,3,21.0,15.0,22.22,45,2
115030,7,12.67,12.71,40.45,89,0
115031,7,14.67,3.14,13.64,22,2
115032,81,4.5,6.62,77.99,536,3
115033,7,16.5,2.57,50.0,18,0
115034,20,8.89,7.7,52.6,154,0
115035,4,16.0,8.0,18.75,32,2
115036,4,11.0,15.25,27.87,61,1
115037,5,16.5,6.8,20.59,34,2
115038,5,21.5,2.4,33.33,12,2
115039,7,19.67,11.0,33.77,77,2
115040,21,12.9,12.1,68.9,254,0
115041,3,25.5,16.67,22.0,50,2
115042,4,30.0,5.25,4.76,21,2
115043,6,27.8,2.0,50.0,12,2
115044,4,27.0,15.25,40.98,61,2
115045,9,28.88,12.0,85.19,108,1
115046,5,26.5,2.0,50.0,10,2
115047,31,9.67,10.03,53.7,311,0
115048,5,23.0,13.8,26.09,69,2
115049,19,10.61,5.21,13.13,99,0
115050,13,12.0,7.46,39.18,97,0
115051,9,19.88,11.67,51.43,105,0
115052,4,20.33,8.0,21.88,32,2
115053,39,9.26,10.62,62.32,414,3
115054,8,17.86,8.88,16.9,71,2
115055,15,9.5,8.93,36.57,134,0
115056,29,7.57,7.93,56.52,230,0
115057,13,15.42,11.15,64.14,145,0
115058,15,8.5,4.33,73.85,65,0
115059,14,19.62,12.0,45.83,168,1
115060,5,15.75,3.2,6.25,16,2
115061,13,21.17,3.69,41.67,48,2
115062,3,11.0,4.0,8.33,12,2
115063,10,17.22,9.9,33.33,99,2
115064,5,21.0,21.4,40.19,107,1
115065,20,9.63,11.6,66.81,232,0
115066,35,8.5,18.89,67.47,661,3
115067,3,16.0,2.0,16.67,6,2
115068,6,20.2,7.83,25.53,47,2
115069,3,23.5,25.0,12.0,75,1
115070,11,6.1,7.82,29.07,86,0
115071,21,14.8,7.19,52.32,151,0
115072,24,9.96,8.46,58.13,203,0
115073,8,28.29,9.13,57.53,73,2
115074,7,9.17,3.29,26.09,23,0
115075,4,18.0,8.25,48.48,33,0
115076,3,26.5,19.33,15.52,58,2
115077,5,28.0,4.6,13.04,23,2
115078,8,11.0,6.38,41.18,51,0
115079,22,13.67,20.45,72.44,450,1
115080,4,20.33,8.75,51.43,35,2
115081,13,23.33,2.77,63.89,36,0
115082,8,16.71,5.13,14.63,41,2
115083,11,6.4,14.27,52.23,157,0
115084,18,12.41,3.22,55.17,58,0
115085,3,18.0,6.33,0.0,19,2
115086,5,17.5,8.4,16.67,42,2
115087,8,16.71,14.25,47.37,114,1
115088,25,13.96,16.16,73.27,404,1
115089,25,6.88,14.28,79.55,357,3
115090,22,15.76,7.05,69.03,155,0
115091,13,14.25,8.15,27.36,106,0
115092,13,16.92,7.38,65.63,96,0
115093,6,17.4,2.83,58.82,17,0
115094,5,10.5,7.4,27.03,37,0
115095,4,9.0,4.25,29.41,17,0
115096,3,8.5,2.67,25.0,8,0
115097,73,4.99,10.32,87.78,753,3
115098,26,6.36,4.81,73.6,125,0
115099,4,21.33,5.75,69.57,23,0
115100,11,22.9,12.73,62.14,140,1
115101,9,19.88,23.33,37.62,210,1
115102,6,22.2,2.83,5.88,17,2
115103,3,10.0,5.67,5.88,17,2
115104,5,13.25,5.8,6.9,29,2
115105,4,16.33,3.0,16.67,12,2
115106,7,21.33,8.0,26.79,56,2
115107,4,29.67,15.25,14.75,61,2
115108,32,9.03,28.13,77.11,900,1
115109,42,8.54,9.76,64.15,410,3
115110,9,21.63,2.56,26.09,23,2
115111,7,24.67,15.71,58.18,110,1
115112,3,28.5,18.0,16.67,54,2
115113,29,9.96,8.62,58.4,250,0
115114,6,20.0,13.0,39.74,78,2
115115,19,15.89,13.0,75.3,247,0
115116,3,9.5,7.33,4.55,22,2
115117,46,7.76,7.7,59.6,354,3
115118,10,7.89,4.7,55.32,47,0
115119,9,22.88,6.89,35.48,62,2
115120,4,23.33,14.0,17.86,56,2
115121,82,4.49,8.49,62.5,696,3
115122,4,26.67,6.75,48.15,27,2
115123,24,6.7,6.29,43.05,151,0
115124,5,21.25,11.4,33.33,57,2
115125,6,23.0,17.5,35.24,105,1
115126,3,30.0,3.33,0.0,10,2
115127,4,27.0,4.0,0.0,16,2
115128,15,14.14,3.8,59.65,57,0
115129,14,14.31,14.07,43.65,197,1
115130,9,20.88,11.11,21.0,100,2
115131,15,18.57,14.13,40.09,212,1
115132,5,11.25,11.2,58.93,56,0
115133,4,21.67,4.0,31.25,16,2
115134,10,25.33,9.2,27.17,92,2
115135,6,15.2,9.33,7.14,56,2
115136,5,5.0,1.4,14.29,7,0
115137,5,25.5,9.6,18.75,48,2
115138,13,8.17,11.31,40.14,147,0
115139,22,14.71,9.18,51.98,202,0
115140,61,4.52,12.95,81.14,790,3
115141,3,18.5,17.67,35.85,53,1
115142,4,9.33,12.75,17.65,51,0
115143,16,18.0,5.13,29.27,82,2
115144,4,19.33,5.75,17.39,23,2
115145,6,11.2,8.33,32.0,50,0
115146,8,11.43,5.88,14.89,47,0
115147,3,13.5,13.67,12.2,41,2
115148,11,7.3,13.18,31.72,145,0
115149,14,12.46,6.0,30.95,84,0
115150,10,14.89,8.9,44.94,89,0
115151,32,9.94,5.78,74.05,185,3
115152,5,30.0,1.4,14.29,7,2
115153,13,17.83,11.85,37.01,154,2
115154,3,15.0,2.67,25.0,8,2
115155,3,19.0,9.67,6.9,29,2
115156,3,5.5,6.67,15.0,20,0
115157,7,26.5,11.43,43.75,80,2
115158,3,30.0,1.0,33.33,3,2
115159,15,12.29,10.73,65.84,161,0
115160,11,19.1,13.73,36.42,151,1
115161,4,5.0,7.5,36.67,30,0
115162,36,2.6,8.22,63.51,296,3
115163,60,6.03,6.27,89.1,376,3
115164,5,22.75,5.6,42.86,28,2
115165,8,25.14,10.63,57.65,85,2
115166,11,11.5,8.36,25.0,92,0
115167,7,26.17,24.57,55.23,172,1
115168,3,11.0,9.0,14.81,27,0
115169,18,14.94,10.33,66.67,186,0
115170,17,7.63,2.88,57.14,49,0
115171,3,30.0,24.0,36.11,72,1
115172,4,26.67,4.5,27.78,18,2
115173,12,15.27,6.25,42.67,75,0
115174,8,15.57,30.63,51.43,245,1
115175,10,14.44,8.9,50.56,89,0
115176,6,28.6,5.67,32.35,34,2
115177,3,20.5,9.67,10.34,29,2
115178,24,12.48,11.75,52.84,282,0
115179,39,9.39,10.44,58.97,407,3
115180,30,11.55,2.33,81.43,70,3
115181,8,25.57,9.75,37.18,78,2
115182,10,21.67,2.5,60.0,25,0
115183,5,19.25,10.4,30.77,52,2
115184,39,9.05,10.54,68.37,411,3
115185,32,11.23,16.47,71.73,527,3
115186,20,17.79,12.4,70.56,248,0
115187,9,8.38,11.0,31.31,99,0
115188,45,6.59,10.0,78.67,450,3
115189,54,5.87,12.59,61.62,680,3
115190,17,17.69,5.18,67.05,88,0
115191,17,15.63,2.82,47.92,48,0
115192,6,17.2,10.5,23.81,63,2
115193,16,11.93,14.63,62.82,234,1
115194,15,17.64,11.87,39.33,178,0
115195,44,8.02,11.39,84.43,501,3
115196,8,6.0,10.5,66.67,84,0
115197,5,21.5,1.4,14.29,7,2
115198,5,13.0,7.4,59.46,37,0
115199,61,5.77,6.36,71.65,388,3
115200,21,7.05,14.29,55.33,300,0
115201,6,28.6,14.33,51.16,86,2
115202,4,19.33,9.5,42.11,38,2
115203,4,22.67,3.0,41.67,12,2
115204,14,20.77,10.36,64.14,145,0
115205,5,24.25,6.0,13.33,30,2
115206,8,22.14,10.38,16.87,83,2
115207,3,22.0,11.0,3.03,33,2
115208,19,16.28,11.32,48.84,215,0
115209,3,15.5,14.67,6.82,44,2
115210,14,7.62,6.43,42.22,90,0
115211,27,13.23,8.26,74.89,223,0
115212,6,12.2,15.33,25.0,92,1
115213,15,13.93,8.47,22.83,127,0
115214,12,16.18,5.5,42.42,66,0
115215,8,11.86,7.0,42.86,56,0
115216,5,22.25,4.4,22.73,22,2
115217,17,12.38,9.82,46.11,167,0
115218,5,14.0,6.2,6.45,31,2
115219,7,8.5,5.0,54.29,35,0
115220,5,21.5,4.6,13.04,23,2
115221,45,6.59,4.2,43.39,189,3
115222,3,17.0,1.67,0.0,5,2
115223,10,22.0,7.4,43.24,74,2
115224,15,19.93,8.0,70.0,120,0
115225,14,10.46,18.86,55.68,264,1
115226,4,14.67,2.75,27.27,11,2
115227,3,27.5,1.67,60.0,5,2
115228,10,10.22,8.3,20.48,83,0
115229,9,20.5,13.22,54.62,119,1
115230,6,24.0,16.67,21.0,100,2
115231,5,14.75,13.6,44.12,68,1
115232,3,30.0,11.67,25.71,35,2
115233,14,5.23,9.57,37.31,134,0
115234,7,23.83,6.86,16.67,48,2
115235,14,8.62,4.86,66.18,68,0
115236,44,7.79,15.7,82.05,691,3
115237,9,7.5,6.78,24.59,61,0
115238,4,19.0,8.5,11.76,34,2
115239,17,17.13,19.47,44.71,331,1
115240,12,8.64,10.42,70.4,125,0
115241,31,9.13,4.52,45.0,140,0
115242,26,8.32,7.65,55.78,199,0
115243,25,8.17,16.44,54.01,411,1
115244,10,9.67,13.7,44.53,137,0
115245,58,5.72,6.4,78.71,371,3
115246,12,6.09,12.67,65.79,152,0
115247,18,7.41,8.61,47.74,155,0
115248,73,2.68,2.07,68.87,151,3
115249,3,24.5,2.33,0.0,7,2
115250,9,19.38,8.56,35.06,77,2
115251,14,15.0,4.64,29.23,65,0
115252,21,7.8,6.76,62.68,142,0
115253,8,23.43,1.5,58.33,12,2
115254,8,18.71,8.38,7.46,67,2
115255,12,8.36,6.08,27.4,73,0
115256,3,17.5,10.0,20.0,30,2
115257,27,3.62,10.44,60.64,282,3
115258,4,26.33,4.25,23.53,17,2
115259,23,5.64,6.48,65.1,149,0
115260,3,15.0,28.0,29.76,84,1
115261,16,5.47,2.81,66.67,45,0
115262,12,20.82,11.25,60.0,135,0
115263,4,19.33,13.5,25.93,54,2
115264,14,21.62,2.93,68.29,41,0
115265,11,18.5,8.55,35.11,94,2
115266,12,12.64,20.42,57.14,245,1
115267,12,20.45,9.75,58.12,117,0
115268,9,8.38,11.78,28.3,106,0
115269,4,17.0,7.0,10.71,28,2
115270,11,13.1,15.18,64.07,167,1
115271,3,10.5,2.67,37.5,8,0
115272,55,6.59,17.35,66.04,954,3
115273,5,21.25,3.8,10.53,19,2
115274,6,16.4,4.5,22.22,27,2
115275,33,10.25,7.85,66.8,259,3
115276,18,17.59,8.44,45.39,152,0
115277,20,16.74,18.3,60.93,366,1
115278,4,16.0,5.75,30.43,23,2
115279,4,9.33,6.75,48.15,27,0
115280,5,20.0,15.4,31.17,77,1
115281,15,9.71,8.33,46.4,125,0
115282,13,16.75,12.08,35.03,157,0
115283,5,24.75,14.2,21.13,71,2
115284,20,8.05,7.95,69.81,159,0
115285,25,11.88,14.4,68.89,360,1
115286,7,10.5,8.57,56.67,60,0
115287,11,11.5,6.82,54.67,75,0
115288,4,9.0,13.75,27.27,55,0
115289,3,23.0,2.67,12.5,8,2
115290,3,18.5,4.0,8.33,12,2
115291,14,14.69,10.79,43.05,151,0
115292,11,17.8,17.18,42.33,189,1
115293,9,12.13,9.56,63.95,86,0
115294,17,13.06,15.71,61.42,267,1
115295,10,8.22,7.0,32.86,70,0
115296,5,27.75,2.2,36.36,11,2
115297,9,5.25,10.67,44.79,96,0
115298,13,8.75,8.92,55.17,116,0
115299,16,9.93,7.19,35.65,115,0
115300,15,19.57,18.87,50.88,283,1
115301,9,22.38,16.56,40.94,149,1
115302,3,22.0,23.33,31.43,70,1
115303,5,13.25,11.8,22.03,59,2
115304,42,8.22,4.6,55.44,193,3
115305,3,10.5,22.0,36.36,66,1
115306,4,5.33,13.0,21.15,52,0
115307,5,18.0,7.0,2.86,35,2
115308,20,13.79,12.7,43.7,254,0
115309,15,12.21,11.2,33.33,168,0
115310,7,9.5,17.86,15.2,125,1
115311,5,24.75,8.0,32.5,40,2
115312,84,3.51,5.43,75.44,456,3
115313,68,5.4,8.34,72.66,567,3
115314,86,2.31,9.37,82.51,806,3
115315,3,16.0,2.33,0.0,7,2
115316,7,14.0,8.86,40.32,62,0
115317,3,17.5,8.0,20.83,24,2
115318,4,16.0,6.75,40.74,27,0
115319,6,18.0,8.5,11.76,51,2
115320,29,8.29,11.34,59.88,329,0
115321,9,18.88,12.89,62.93,116,1
115322,3,17.5,9.33,39.29,28,2
115323,6,18.8,7.17,25.58,43,2
115324,32,11.19,14.47,60.69,463,3
115325,32,8.84,27.47,74.52,879,1
115326,13,10.08,12.54,60.12,163,0
115327,5,18.5,11.8,6.78,59,2
115328,14,19.69,16.5,59.74,231,1
115329,12,18.82,7.92,45.26,95,0
115330,36,10.2,19.69,84.06,709,3
115331,4,20.67,2.75,63.64,11,0
115332,3,30.0,3.33,10.0,10,2
115333,63,4.74,12.19,80.99,768,3
115334,10,20.0,11.7,43.59,117,2
115335,3,21.5,2.67,0.0,8,2
115336,4,30.0,18.75,22.67,75,2
115337,4,17.33,3.5,28.57,14,2
115338,25,14.29,3.44,66.28,86,0
115339,3,30.0,5.33,0.0,16,2
115340,40,8.95,12.2,78.28,488,3
115341,4,16.0,10.75,6.98,43,2
115342,4,22.33,1.75,14.29,7,2
115343,5,17.75,1.4,28.57,7,2
115344,3,30.0,7.0,4.76,21,2
115345,3,23.5,5.67,17.65,17,2
115346,6,18.4,15.83,30.53,95,1
115347,3,28.0,12.0,22.22,36,2
115348,8,15.86,6.5,17.31,52,2
115349,5,8.75,10.0,50.0,50,0
115350,5,26.25,14.8,10.81,74,2
